CustomerID,SignupDate,Gender,Age,State,AcquisitionChannel,CampaignName,IsFirstTimeBorrower,ProductUsed,TimeToFirstLoan,TimeOnPlatform,AppDownloads,ReferralCount,LifetimeLoanCount,TotalBorrowedAmount,HasActiveLoan,IsChurned,LastActivityDate,SatisfactionScore,CSATComment,CampaignCostPerUser,ConversionRate,SourceMedium,RevenueGenerated
C2725,2023-01-07,Female,31,Kano,USSD,BackToSchool,0,BNPL,42,435,3,2,10,400732,0,0,2023-04-30,1.4,Not intuitive,294.42,0.67,partner/direct,80250.15
C2726,2024-01-01,Male,35,Port Harcourt,PaidAds,BackToSchool,1,BNPL,,263,0,1,3,1024313,0,0,2023-01-05,4.0,,452.37,0.09,referral/email,3149.3
C2727,2023-09-27,Female,38,Port Harcourt,USSD,LoanBlitz,1,WalletOnly,55,378,1,5,0,1205463,0,0,2024-01-22,2.2,Great service,234.95,0.26,organic/search,232097.77
C2728,2023-12-20,Female,34,Kano,PaidAds,,1,CashLoan,30,63,2,6,12,406005,1,1,2023-05-17,1.5,Needs improvement,101.38,0.11,google/cpc,35635.54
C2729,2023-11-06,Female,45,Ibadan,PaidAds,NewYearBoost,0,BNPL,17,78,4,7,10,195256,0,1,2024-03-24,2.7,Not intuitive,383.95,0.47,partner/direct,192369.51
C2730,2023-10-24,Female,28,Abuja,PaidAds,BackToSchool,0,POSLoan,50,181,2,6,6,662007,0,1,2023-11-06,4.3,Needs improvement,190.51,0.87,organic/search,119087.42
C2731,2023-07-27,Male,35,Kano,Organic,XmasPush,0,POSLoan,39,432,0,5,2,1433947,1,1,2023-12-20,3.5,Needs improvement,217.12,0.09,facebook/cpc,139082.47
C2732,2023-11-21,Female,52,Lagos,Organic,,0,BNPL,1,135,0,7,11,685302,0,0,2023-02-04,4.8,Not intuitive,18.78,0.68,organic/search,104371.84
C2733,2023-10-31,Male,52,Abuja,PaidAds,NewYearBoost,1,BNPL,43,133,0,10,12,1124846,0,0,2023-06-02,4.0,Needs improvement,334.22,0.9,referral/email,270322.29
C2734,2024-01-13,Male,38,Kano,PaidAds,,1,POSLoan,35,279,4,1,6,171054,0,1,2024-05-10,3.9,Too many ads,431.1,0.34,google/cpc,153247.97
C2735,2023-07-06,Female,27,Port Harcourt,Partner,,1,WalletOnly,,229,1,5,1,1245457,1,1,2023-12-30,4.4,Not intuitive,132.51,0.14,google/cpc,140279.29
C2736,2023-04-09,Female,42,Port Harcourt,Partner,,0,WalletOnly,,52,2,6,6,668052,1,0,2023-05-06,3.7,Not intuitive,491.1,0.08,partner/direct,105890.0
C2737,2023-08-30,Female,51,Kano,PaidAds,BackToSchool,1,CashLoan,26,273,1,9,4,567930,1,1,2023-02-12,1.6,Not intuitive,24.46,0.62,organic/search,165127.1
C2738,2024-02-16,Female,31,Kano,Organic,XmasPush,0,POSLoan,6,123,0,5,4,1467971,1,0,2023-04-08,3.2,Loved it,131.78,0.11,referral/email,278091.19
C2739,2024-05-11,Male,45,Ibadan,Organic,XmasPush,1,POSLoan,,124,3,9,12,587468,0,0,2023-11-11,2.7,Not intuitive,73.66,0.8,google/cpc,122513.88
C2740,2023-07-23,Female,22,Lagos,PaidAds,NewYearBoost,1,WalletOnly,0,329,1,5,9,1034972,1,0,2024-02-24,1.3,Too many ads,232.83,0.47,facebook/cpc,76940.07
C2741,2023-11-17,Male,18,Kano,Organic,NewYearBoost,0,CashLoan,45,357,4,7,11,1127441,0,0,2023-05-04,3.7,Too many ads,291.2,0.52,partner/direct,224769.69
C2742,2023-01-21,Female,38,Ibadan,Partner,,0,WalletOnly,,315,4,7,9,1476719,1,0,2023-07-28,3.8,,153.95,0.69,referral/email,80773.08
C2743,2024-04-20,Male,45,Ibadan,USSD,,0,BNPL,36,78,4,1,4,18125,0,1,2023-06-07,3.1,Too many ads,168.69,0.31,referral/email,244940.13
C2744,2024-04-13,Male,48,Port Harcourt,Referral,NewYearBoost,0,POSLoan,,185,3,2,0,1003747,1,0,2023-08-17,3.5,Great service,128.0,0.17,referral/email,176075.55
C2745,2023-11-13,Female,60,Port Harcourt,Partner,LoanBlitz,0,BNPL,,177,1,10,3,620186,1,1,2024-02-03,1.4,Not intuitive,11.81,0.78,referral/email,91271.2
C2746,2024-05-21,Female,25,Port Harcourt,Referral,LoanBlitz,0,WalletOnly,,235,3,9,9,935066,0,0,2023-02-05,3.1,Not intuitive,65.16,0.49,partner/direct,185455.5
C2747,2023-02-05,Male,48,Lagos,PaidAds,,1,POSLoan,,211,0,6,10,126640,1,0,2023-12-03,5.0,Too many ads,20.87,0.52,google/cpc,223092.89
C2748,2023-05-04,Male,41,Ibadan,Organic,,0,POSLoan,,344,2,7,5,1126837,0,1,2023-05-13,2.8,,4.66,0.16,google/cpc,29175.68
C2749,2023-07-21,Male,19,Kano,Partner,XmasPush,0,BNPL,16,50,4,1,10,791332,0,0,2023-03-10,1.3,Not intuitive,463.2,0.22,organic/search,32641.71
C2750,2023-02-01,Male,20,Ibadan,Organic,LoanBlitz,0,POSLoan,,317,3,4,2,467109,0,0,2023-04-25,2.9,,174.9,0.07,referral/email,41794.53
C2751,2023-11-05,Female,57,Ibadan,USSD,XmasPush,1,WalletOnly,,171,1,7,6,468051,0,1,2023-03-11,3.3,Loved it,20.53,0.34,referral/email,120164.83
C2752,2024-03-02,Female,30,Port Harcourt,PaidAds,XmasPush,1,POSLoan,,314,0,4,4,689681,0,0,2023-06-18,4.2,Too many ads,205.12,0.51,partner/direct,156611.89
C2753,2023-06-29,Male,37,Port Harcourt,Organic,LoanBlitz,0,CashLoan,,476,5,9,12,6231,0,1,2024-01-09,1.2,,410.38,0.36,organic/search,142658.89
C2754,2024-01-22,Male,20,Port Harcourt,USSD,LoanBlitz,1,BNPL,53,498,3,8,4,797995,1,0,2024-05-15,2.2,Not intuitive,199.33,0.55,facebook/cpc,178979.17
C2755,2023-07-20,Female,50,Ibadan,Referral,LoanBlitz,0,CashLoan,8,31,2,3,3,972858,1,0,2023-12-12,3.9,,355.56,0.89,referral/email,118892.78
C2756,2024-02-14,Female,46,Port Harcourt,Partner,BackToSchool,1,CashLoan,53,436,1,10,2,995092,0,1,2023-12-25,1.6,,348.25,0.52,facebook/cpc,158549.92
C2757,2023-05-23,Male,48,Ibadan,Organic,LoanBlitz,0,CashLoan,38,164,5,10,3,277631,1,0,2024-05-04,4.8,Too many ads,186.55,0.51,facebook/cpc,51896.17
C2758,2023-07-08,Female,37,Kano,USSD,LoanBlitz,0,WalletOnly,51,149,5,1,0,997810,1,0,2023-06-26,1.3,Too many ads,365.97,0.07,referral/email,197449.78
C2759,2023-05-21,Male,25,Ibadan,Organic,BackToSchool,1,CashLoan,,481,4,3,8,1447302,0,0,2023-09-25,4.3,Great service,124.79,0.39,facebook/cpc,13757.28
C2760,2024-02-02,Male,52,Ibadan,USSD,NewYearBoost,0,WalletOnly,3,269,3,7,6,463805,0,1,2023-07-12,3.3,Needs improvement,3.01,0.19,google/cpc,190817.18
C2761,2023-09-27,Male,33,Abuja,Organic,,1,CashLoan,,20,1,4,9,179834,0,0,2024-06-03,3.4,,160.61,0.32,google/cpc,154740.42
C2762,2023-10-09,Male,54,Port Harcourt,Referral,,1,WalletOnly,,436,4,6,4,671680,0,0,2024-02-22,3.8,,294.46,0.85,organic/search,227677.29
C2763,2023-10-15,Male,51,Kano,Partner,,0,WalletOnly,,163,2,1,5,568279,0,0,2024-05-07,1.5,,154.37,0.72,organic/search,224257.31
C2764,2023-11-03,Female,30,Kano,PaidAds,LoanBlitz,0,CashLoan,43,420,0,2,10,776133,1,0,2024-04-26,4.4,Loved it,184.23,0.23,google/cpc,276498.41
C2765,2024-04-30,Female,26,Ibadan,Organic,NewYearBoost,1,CashLoan,,312,2,2,6,441085,1,0,2023-02-15,2.4,Too many ads,212.9,0.88,organic/search,22106.33
C2766,2024-05-23,Male,22,Lagos,Referral,,0,POSLoan,,197,3,3,8,1477944,0,1,2024-05-16,1.8,Great service,220.42,0.31,facebook/cpc,228641.1
C2767,2023-07-11,Male,45,Lagos,Organic,XmasPush,0,WalletOnly,,422,4,6,8,734210,1,1,2023-02-21,4.0,Too many ads,376.35,0.81,partner/direct,257037.27
C2768,2023-05-25,Male,60,Abuja,Referral,BackToSchool,1,WalletOnly,47,485,1,10,10,1268399,1,1,2024-03-30,1.3,Too many ads,452.97,0.57,referral/email,7356.1
C2769,2023-08-05,Female,57,Abuja,Partner,,1,BNPL,16,13,4,1,0,794441,1,1,2023-08-18,4.7,Needs improvement,395.05,0.75,referral/email,18336.43
C2770,2024-03-15,Male,25,Kano,Referral,NewYearBoost,0,BNPL,9,466,4,0,3,632970,1,0,2024-03-23,3.7,,226.8,0.08,partner/direct,41587.49
C2771,2023-12-13,Female,41,Port Harcourt,Referral,,0,WalletOnly,39,45,2,10,1,368385,0,0,2024-02-04,4.3,Needs improvement,178.01,0.24,facebook/cpc,27917.32
C2772,2023-10-25,Male,54,Abuja,Referral,LoanBlitz,1,WalletOnly,15,124,4,6,7,749079,1,0,2023-05-27,1.6,Needs improvement,60.19,0.75,facebook/cpc,155166.68
C2773,2024-04-16,Male,53,Kano,USSD,BackToSchool,0,BNPL,,291,0,5,7,33431,0,0,2023-05-23,1.9,Too many ads,323.33,0.19,organic/search,277940.35
C2774,2023-01-10,Female,22,Ibadan,Organic,BackToSchool,1,CashLoan,,15,0,7,6,1075695,1,1,2024-03-14,2.4,,140.58,0.63,referral/email,111640.35
C2775,2024-05-13,Male,20,Kano,Referral,,0,WalletOnly,,89,3,8,5,1235049,1,1,2023-03-13,3.3,Not intuitive,190.61,0.42,organic/search,19918.14
C2776,2024-03-04,Male,42,Lagos,USSD,NewYearBoost,0,WalletOnly,33,269,2,3,2,80536,1,0,2024-02-04,4.5,Too many ads,31.49,0.85,referral/email,122339.96
C2777,2023-07-29,Male,55,Lagos,Partner,XmasPush,0,BNPL,,490,0,8,2,1117182,0,1,2024-02-01,4.6,Loved it,225.37,0.07,facebook/cpc,98255.9
C2778,2023-02-02,Female,28,Port Harcourt,Partner,XmasPush,1,POSLoan,47,47,4,6,11,338094,1,0,2023-08-09,4.0,Too many ads,50.01,0.69,organic/search,19026.44
C2779,2023-03-21,Male,43,Kano,Organic,BackToSchool,0,POSLoan,22,414,4,10,5,301781,0,1,2023-10-01,2.0,Great service,194.06,0.85,facebook/cpc,112107.6
C2780,2023-02-08,Male,49,Port Harcourt,Referral,XmasPush,1,BNPL,23,474,1,9,4,688091,1,0,2024-05-28,1.4,,390.71,0.24,partner/direct,19089.81
C2781,2023-02-09,Female,53,Lagos,PaidAds,NewYearBoost,0,BNPL,53,202,0,2,12,316674,1,1,2024-03-18,1.1,Not intuitive,250.4,0.44,referral/email,247530.87
C2782,2023-02-04,Male,26,Kano,Organic,XmasPush,0,POSLoan,15,72,4,6,12,124788,0,1,2024-01-08,2.5,Loved it,71.95,0.82,organic/search,296769.93
C2783,2023-08-07,Female,36,Abuja,Organic,LoanBlitz,1,WalletOnly,,23,4,2,12,430716,1,1,2023-04-12,1.5,Loved it,54.18,0.67,facebook/cpc,83310.37
C2784,2023-11-09,Male,33,Abuja,Partner,,0,WalletOnly,35,321,1,7,1,784654,1,1,2023-11-30,2.9,Needs improvement,356.58,0.88,referral/email,277977.32
C2785,2023-08-31,Female,54,Abuja,PaidAds,BackToSchool,1,BNPL,59,404,0,3,5,1268685,0,0,2024-06-15,4.1,Loved it,101.4,0.79,organic/search,73901.63
C2786,2024-01-26,Male,49,Kano,USSD,BackToSchool,1,BNPL,,204,2,0,6,1427164,0,1,2023-10-06,4.3,Needs improvement,298.74,0.3,organic/search,261792.66
C2787,2024-04-28,Female,55,Lagos,USSD,NewYearBoost,0,BNPL,40,37,1,6,12,1207437,0,0,2023-07-10,3.5,,200.62,0.33,partner/direct,294526.58
C2788,2023-05-19,Male,20,Port Harcourt,PaidAds,,0,BNPL,10,51,3,5,2,34420,1,1,2023-03-05,4.0,Loved it,56.77,0.61,facebook/cpc,262925.5
C2789,2023-05-05,Female,59,Abuja,Organic,NewYearBoost,1,WalletOnly,53,403,0,3,12,23357,0,1,2023-01-01,2.3,Loved it,291.95,0.28,partner/direct,131289.68
C2790,2023-12-08,Female,25,Abuja,USSD,LoanBlitz,1,CashLoan,,312,4,4,6,1485603,0,1,2023-08-21,3.3,,233.77,0.77,google/cpc,153070.93
C2791,2023-04-10,Male,53,Lagos,Referral,XmasPush,0,WalletOnly,5,237,4,4,7,168065,1,1,2023-10-16,4.9,Needs improvement,228.01,0.74,partner/direct,95313.16
C2792,2024-02-15,Male,22,Abuja,PaidAds,XmasPush,0,WalletOnly,,259,0,8,12,927581,0,0,2024-05-27,3.1,Great service,487.71,0.57,organic/search,279574.7
C2793,2023-12-28,Male,23,Ibadan,Partner,BackToSchool,1,WalletOnly,41,22,4,9,10,1470616,1,1,2023-09-09,1.2,Loved it,263.95,0.38,organic/search,291924.17
C2794,2024-04-13,Female,60,Abuja,Partner,,1,CashLoan,51,476,5,3,0,342939,1,0,2024-05-31,1.8,Too many ads,334.28,0.22,referral/email,152045.34
C2795,2024-03-05,Male,59,Port Harcourt,USSD,NewYearBoost,0,CashLoan,27,446,0,4,8,999507,1,1,2024-06-19,4.9,Too many ads,444.01,0.78,google/cpc,184929.34
C2796,2024-02-13,Female,28,Kano,Partner,XmasPush,1,CashLoan,26,275,0,4,10,921710,1,0,2024-01-14,1.8,,275.88,0.53,partner/direct,140226.04
C2797,2023-09-11,Female,41,Port Harcourt,USSD,LoanBlitz,0,WalletOnly,45,478,4,6,6,1187204,1,0,2023-06-01,4.3,,153.03,0.09,referral/email,1632.18
C2798,2023-09-10,Female,30,Abuja,Referral,BackToSchool,1,CashLoan,,462,4,7,12,1070635,0,1,2024-03-02,2.6,Loved it,323.46,0.08,facebook/cpc,224491.89
C2799,2023-05-09,Female,41,Kano,Organic,NewYearBoost,0,BNPL,48,374,4,2,7,1458399,1,0,2023-09-03,3.6,Too many ads,97.79,0.48,organic/search,67858.61
C2800,2023-10-17,Female,30,Port Harcourt,USSD,,1,WalletOnly,,258,4,8,3,145913,0,1,2024-04-20,2.6,Too many ads,310.52,0.26,facebook/cpc,27032.83
C2801,2023-10-09,Female,24,Kano,Referral,NewYearBoost,0,POSLoan,25,188,1,5,7,352260,1,0,2024-03-23,2.6,Loved it,10.13,0.14,organic/search,269818.47
C2802,2023-05-22,Female,48,Ibadan,Referral,LoanBlitz,1,BNPL,,383,5,6,8,623624,1,0,2023-01-20,2.4,Too many ads,35.09,0.2,facebook/cpc,107139.19
C2803,2024-05-08,Female,56,Kano,Organic,NewYearBoost,0,CashLoan,22,131,3,8,4,1256301,1,0,2023-08-06,4.6,,209.29,0.48,partner/direct,215672.07
C2804,2024-04-22,Male,56,Ibadan,Organic,BackToSchool,1,BNPL,25,206,0,4,7,741917,1,0,2023-12-19,2.4,Loved it,73.94,0.82,referral/email,181431.62
C2805,2023-11-10,Female,52,Lagos,Partner,XmasPush,0,CashLoan,16,383,1,2,10,578667,0,1,2023-07-13,1.6,Great service,91.37,0.75,facebook/cpc,20618.25
C2806,2023-02-17,Female,59,Abuja,Partner,NewYearBoost,0,CashLoan,,473,4,5,4,693476,0,0,2023-05-01,3.3,Needs improvement,186.73,0.41,partner/direct,20586.8
C2807,2023-08-13,Male,37,Abuja,Partner,BackToSchool,0,CashLoan,44,15,3,7,6,273260,1,0,2023-03-03,4.1,Great service,403.11,0.4,google/cpc,181144.87
C2808,2023-10-17,Female,45,Ibadan,PaidAds,,0,BNPL,,455,0,8,11,592074,1,0,2023-05-16,2.0,,12.95,0.89,google/cpc,207704.84
C2809,2023-02-13,Male,38,Kano,Organic,NewYearBoost,1,POSLoan,,80,0,0,10,939986,0,0,2023-06-10,4.1,Needs improvement,92.93,0.25,organic/search,1557.9
C2810,2023-12-24,Male,25,Lagos,USSD,LoanBlitz,0,CashLoan,47,218,4,8,8,1353452,0,1,2023-06-22,4.5,Great service,16.19,0.11,partner/direct,247180.35
C2811,2024-05-19,Male,30,Port Harcourt,Referral,BackToSchool,1,POSLoan,,153,3,3,4,1030343,1,1,2023-01-04,3.3,Not intuitive,310.04,0.36,partner/direct,131860.54
C2812,2023-10-05,Male,47,Abuja,Referral,NewYearBoost,1,BNPL,,71,1,2,10,841296,0,1,2023-09-20,1.7,Not intuitive,112.88,0.69,facebook/cpc,34379.21
C2813,2024-02-01,Female,30,Ibadan,Referral,BackToSchool,0,POSLoan,1,258,0,1,5,1233997,1,0,2024-05-03,1.4,Needs improvement,175.76,0.46,referral/email,67039.03
C2814,2023-12-16,Female,29,Abuja,Organic,BackToSchool,1,WalletOnly,,402,5,9,12,1189227,1,0,2024-05-25,4.3,Loved it,176.64,0.8,partner/direct,87785.62
C2815,2024-03-20,Male,57,Abuja,Referral,LoanBlitz,0,POSLoan,,328,3,5,11,1220164,0,1,2023-09-01,3.0,,73.47,0.57,organic/search,193451.23
C2816,2023-05-17,Female,55,Kano,USSD,XmasPush,0,BNPL,,289,5,0,11,760056,0,1,2023-09-12,1.6,,111.53,0.81,organic/search,199502.8
C2817,2023-05-17,Male,19,Lagos,USSD,LoanBlitz,1,CashLoan,,301,2,10,11,1147269,1,0,2023-02-06,4.8,Not intuitive,15.51,0.6,partner/direct,200595.33
C2818,2023-04-13,Male,39,Abuja,Referral,NewYearBoost,0,POSLoan,10,404,1,2,11,838194,1,1,2023-01-04,3.9,Great service,274.73,0.68,referral/email,190412.63
C2819,2023-04-30,Female,57,Abuja,Partner,NewYearBoost,1,POSLoan,,89,5,10,4,1117651,0,1,2024-04-21,2.0,,463.43,0.05,partner/direct,6617.62
C2820,2023-04-28,Male,19,Ibadan,Referral,LoanBlitz,0,POSLoan,18,82,4,5,7,1436396,0,1,2024-01-06,2.2,,296.67,0.82,google/cpc,41625.44
C2821,2023-07-13,Female,18,Port Harcourt,Organic,,1,CashLoan,,173,5,3,4,108046,1,1,2023-04-17,2.1,,20.58,0.36,google/cpc,153295.12
C2822,2023-01-01,Female,60,Lagos,Organic,XmasPush,1,WalletOnly,53,337,0,0,6,1323258,0,1,2024-06-17,2.6,Too many ads,97.02,0.36,google/cpc,299164.23
C2823,2024-04-25,Male,52,Ibadan,Referral,BackToSchool,1,BNPL,,279,1,1,10,1306816,0,1,2023-07-15,3.2,Not intuitive,73.14,0.45,referral/email,277646.91
C2824,2023-04-05,Female,50,Port Harcourt,USSD,BackToSchool,0,WalletOnly,,438,5,6,12,856538,1,0,2024-05-31,1.4,,430.26,0.83,facebook/cpc,94376.52
C2825,2024-04-01,Male,34,Abuja,Referral,XmasPush,1,CashLoan,,323,4,4,12,688693,0,0,2024-06-28,2.7,Great service,104.67,0.09,partner/direct,227725.73
C2826,2023-02-03,Male,26,Lagos,USSD,NewYearBoost,1,CashLoan,25,336,2,1,10,1386868,1,0,2023-05-04,3.0,Needs improvement,440.93,0.82,facebook/cpc,200771.72
C2827,2023-06-28,Male,40,Ibadan,Referral,LoanBlitz,1,CashLoan,38,122,2,6,6,1105402,1,1,2023-02-28,1.0,Needs improvement,450.46,0.12,facebook/cpc,9426.83
C2828,2023-08-26,Female,38,Lagos,Referral,LoanBlitz,0,CashLoan,16,414,3,1,3,82499,0,0,2023-10-28,4.0,Great service,358.08,0.13,google/cpc,216603.88
C2829,2023-09-11,Female,34,Ibadan,Partner,XmasPush,1,POSLoan,17,369,3,5,12,766015,0,1,2023-05-18,2.0,Too many ads,198.97,0.81,facebook/cpc,201800.88
C2830,2023-01-20,Male,40,Abuja,PaidAds,BackToSchool,0,CashLoan,4,214,4,10,11,1311992,1,0,2024-04-24,2.3,Great service,334.71,0.51,referral/email,128889.58
C2831,2023-04-11,Male,18,Lagos,USSD,NewYearBoost,0,CashLoan,,137,2,3,11,615342,1,1,2024-01-03,4.1,Not intuitive,43.76,0.35,partner/direct,133708.74
C2832,2023-10-04,Male,28,Ibadan,PaidAds,XmasPush,0,BNPL,18,431,2,0,3,413417,0,1,2023-06-01,4.7,,213.55,0.59,referral/email,281818.75
C2833,2023-07-01,Male,36,Abuja,PaidAds,LoanBlitz,0,CashLoan,13,107,0,7,4,1203494,0,0,2023-10-21,1.3,Not intuitive,485.25,0.83,google/cpc,22797.84
C2834,2023-08-04,Female,52,Abuja,Referral,LoanBlitz,1,BNPL,40,290,3,8,0,1450672,0,0,2023-08-27,2.1,Needs improvement,435.65,0.69,referral/email,73189.01
C2835,2024-02-22,Female,53,Port Harcourt,Organic,BackToSchool,0,WalletOnly,1,420,4,0,9,787809,1,0,2023-02-14,2.3,,24.89,0.62,facebook/cpc,264447.35
C2836,2023-11-27,Male,51,Kano,Organic,,1,BNPL,33,96,1,3,2,769666,0,0,2023-11-23,3.1,,229.18,0.84,google/cpc,145999.05
C2837,2023-12-26,Female,58,Abuja,Referral,BackToSchool,0,WalletOnly,30,149,4,8,7,978599,0,1,2023-10-30,3.1,Loved it,104.33,0.4,organic/search,22824.28
C2838,2023-09-29,Female,53,Kano,PaidAds,XmasPush,1,POSLoan,,235,2,4,8,961646,0,1,2023-05-15,2.3,Needs improvement,85.98,0.78,partner/direct,136451.77
C2839,2023-05-05,Male,28,Lagos,Organic,BackToSchool,1,POSLoan,,331,3,10,4,457611,1,1,2024-02-27,5.0,Needs improvement,48.98,0.45,organic/search,228391.67
C2840,2024-02-13,Male,32,Kano,Partner,BackToSchool,1,POSLoan,,135,0,6,6,344444,1,1,2024-03-24,5.0,Loved it,147.77,0.51,google/cpc,152335.07
C2841,2023-11-01,Male,59,Lagos,Organic,LoanBlitz,0,BNPL,55,114,4,8,4,1240524,0,1,2023-06-09,2.4,Not intuitive,137.24,0.85,organic/search,282328.21
C2842,2024-04-26,Male,55,Lagos,Partner,BackToSchool,0,CashLoan,7,397,3,3,5,1154611,1,0,2023-07-24,4.1,Great service,262.5,0.68,organic/search,148601.04
C2843,2024-03-07,Male,60,Port Harcourt,Referral,,0,WalletOnly,15,228,1,6,4,808932,0,1,2023-09-21,2.9,,200.23,0.75,facebook/cpc,30534.07
C2844,2023-02-23,Female,23,Kano,Organic,,0,WalletOnly,33,264,5,10,11,119622,0,1,2023-05-18,1.5,Needs improvement,490.56,0.59,referral/email,129414.17
C2845,2024-01-07,Female,58,Lagos,USSD,NewYearBoost,0,BNPL,33,149,3,10,6,1235177,1,0,2024-02-19,4.1,,459.41,0.19,referral/email,102269.06
C2846,2023-11-03,Female,46,Port Harcourt,Partner,NewYearBoost,1,BNPL,10,103,4,9,10,337332,0,1,2023-12-18,5.0,,163.08,0.42,facebook/cpc,6438.85
C2847,2023-10-11,Female,59,Abuja,USSD,,0,WalletOnly,32,477,1,9,10,1441986,1,1,2023-10-16,4.0,Not intuitive,46.4,0.37,organic/search,231579.73
C2848,2024-04-22,Male,37,Lagos,Partner,BackToSchool,1,POSLoan,,188,0,8,1,1480122,1,1,2023-01-30,4.1,Too many ads,83.71,0.36,partner/direct,166657.57
C2849,2023-06-16,Female,46,Lagos,Organic,,0,POSLoan,,500,3,5,7,891198,0,0,2024-06-24,1.5,Needs improvement,404.72,0.74,facebook/cpc,242235.59
C2850,2024-03-12,Male,34,Ibadan,USSD,NewYearBoost,0,CashLoan,,213,0,1,11,1491740,0,1,2023-01-27,1.1,Needs improvement,488.75,0.3,partner/direct,79276.54
C2851,2024-05-04,Female,19,Lagos,PaidAds,LoanBlitz,0,WalletOnly,,381,0,8,12,750008,1,1,2024-03-29,4.0,Not intuitive,314.54,0.74,partner/direct,165607.83
C2852,2024-02-10,Male,46,Port Harcourt,PaidAds,NewYearBoost,0,BNPL,40,314,2,6,5,1483522,1,1,2023-12-07,1.8,Too many ads,122.46,0.49,facebook/cpc,130352.64
C2853,2023-11-26,Male,48,Lagos,USSD,XmasPush,1,BNPL,34,73,4,9,4,827951,1,1,2023-11-02,5.0,,401.01,0.84,partner/direct,135395.57
C2854,2024-02-23,Female,59,Ibadan,Referral,XmasPush,1,CashLoan,60,131,4,4,6,2802,0,0,2023-02-28,3.6,,87.36,0.35,facebook/cpc,206797.76
C2855,2023-04-12,Female,56,Ibadan,Organic,,0,BNPL,11,177,2,10,4,325176,0,0,2023-01-08,1.0,Too many ads,316.92,0.52,google/cpc,36485.37
C2856,2024-05-13,Female,35,Port Harcourt,Partner,,0,WalletOnly,,481,3,8,7,992147,0,0,2023-02-27,1.0,,287.72,0.88,organic/search,200324.51
C2857,2024-02-17,Female,53,Lagos,Organic,,0,CashLoan,,146,0,5,0,807804,0,1,2023-02-04,1.5,Great service,428.12,0.24,organic/search,82284.11
C2858,2023-09-21,Female,39,Kano,PaidAds,NewYearBoost,1,BNPL,,165,3,1,11,878077,1,0,2023-10-03,3.3,,398.64,0.21,organic/search,174279.13
C2859,2023-08-17,Male,58,Lagos,USSD,LoanBlitz,0,WalletOnly,,158,5,4,4,230220,1,0,2023-01-07,3.6,,375.07,0.85,google/cpc,190911.12
C2860,2023-02-21,Male,48,Ibadan,Partner,LoanBlitz,0,BNPL,52,180,1,0,9,9721,1,1,2023-05-31,1.4,,70.33,0.2,partner/direct,242715.19
C2861,2024-04-25,Male,57,Lagos,Organic,,0,POSLoan,,415,4,8,9,142727,0,0,2023-06-02,2.3,Great service,198.86,0.63,google/cpc,269739.37
C2862,2023-12-14,Male,21,Abuja,USSD,NewYearBoost,1,POSLoan,,291,0,1,11,667457,1,0,2023-06-19,3.4,Too many ads,165.72,0.66,referral/email,26406.56
C2863,2023-05-04,Female,53,Ibadan,PaidAds,XmasPush,0,WalletOnly,30,276,5,4,3,654040,0,1,2023-03-23,2.2,,135.43,0.84,organic/search,34506.52
C2864,2023-02-13,Male,33,Lagos,PaidAds,BackToSchool,0,POSLoan,,112,3,10,12,1480230,1,1,2024-05-26,2.0,Not intuitive,66.89,0.6,organic/search,228257.34
C2865,2023-12-23,Female,42,Lagos,USSD,BackToSchool,1,CashLoan,,494,1,4,4,352113,1,1,2023-04-01,3.3,Great service,338.55,0.83,referral/email,286819.1
C2866,2023-03-20,Female,21,Kano,Referral,NewYearBoost,0,BNPL,,106,1,6,6,77577,0,0,2024-02-25,2.4,Loved it,383.39,0.55,organic/search,253840.0
C2867,2023-02-03,Female,26,Ibadan,PaidAds,XmasPush,0,BNPL,13,304,3,7,8,627723,1,1,2023-07-17,2.6,Loved it,333.37,0.24,organic/search,126037.98
C2868,2024-05-17,Male,20,Lagos,Referral,LoanBlitz,0,CashLoan,58,19,2,7,4,959610,0,1,2024-05-20,2.9,Loved it,459.2,0.9,facebook/cpc,88797.19
C2869,2023-05-15,Male,43,Abuja,PaidAds,LoanBlitz,0,BNPL,7,156,4,1,4,342886,0,1,2023-02-25,1.9,Not intuitive,373.16,0.78,partner/direct,67756.02
C2870,2024-03-26,Male,32,Port Harcourt,USSD,NewYearBoost,1,WalletOnly,,242,5,10,9,1232969,1,1,2024-04-15,2.4,,274.21,0.88,organic/search,222928.11
C2871,2023-06-16,Female,21,Ibadan,Organic,NewYearBoost,1,CashLoan,5,453,2,4,6,1072083,1,0,2023-09-07,1.3,Needs improvement,365.42,0.3,organic/search,269168.05
C2872,2023-02-11,Male,25,Kano,Organic,XmasPush,1,BNPL,,142,0,9,12,767339,1,1,2023-06-08,3.6,,473.58,0.51,google/cpc,242703.01
C2873,2024-05-22,Male,26,Ibadan,PaidAds,,0,WalletOnly,15,348,5,9,8,1448266,0,0,2023-08-14,3.1,Needs improvement,174.78,0.58,partner/direct,292988.29
C2874,2023-06-08,Male,29,Abuja,Referral,LoanBlitz,1,CashLoan,28,21,2,7,11,901109,1,1,2023-05-21,4.2,,78.23,0.53,referral/email,105047.42
C2875,2024-04-15,Male,39,Port Harcourt,Partner,XmasPush,1,POSLoan,27,147,0,5,7,1153133,1,0,2023-03-10,4.5,Not intuitive,438.54,0.77,referral/email,97443.86
